237,http://www.hockey-reference.com/boxscores/201411130LAK.html,2014-11-13,Dallas Stars,Los Angeles Kings,2,0
238,http://www.hockey-reference.com/boxscores/201411130MIN.html,2014-11-13,Buffalo Sabres,Minnesota Wild,3,6
239,http://www.hockey-reference.com/boxscores/201411130MTL.html,2014-11-13,Boston Bruins,Montreal Canadiens,1,5
240,http://www.hockey-reference.com/boxscores/201411130NYR.html,2014-11-13,Colorado Avalanche,New York Rangers,4,3
241,http://www.hockey-reference.com/boxscores/201411130STL.html,2014-11-13,Nashville Predators,St. Louis Blues,3,4
242,http://www.hockey-reference.com/boxscores/201411130TBL.html,2014-11-13,San Jose Sharks,Tampa Bay Lightning,2,1
243,http://www.hockey-reference.com/boxscores/201411140DET.html,2014-11-14,Chicago Blackhawks,Detroit Red Wings,1,4
244,http://www.hockey-reference.com/boxscores/201411140FLA.html,2014-11-14,New York Islanders,Florida Panthers,4,3
245,http://www.hockey-reference.com/boxscores/201411140PHI.html,2014-11-14,Columbus Blue Jackets,Philadelphia Flyers,4,3
246,http://www.hockey-reference.com/boxscores/201411140TOR.html,2014-11-14,Pittsburgh Penguins,Toronto Maple Leafs,2,1
247,http://www.hockey-reference.com/boxscores/201411140VAN.html,2014-11-14,Arizona Coyotes,Vancouver Canucks,5,0
248,http://www.hockey-reference.com/boxscores/201411140WSH.html,2014-11-14,New Jersey Devils,Washington Capitals,1,0
249,http://www.hockey-reference.com/boxscores/201411150BOS.html,2014-11-15,Carolina Hurricanes,Boston Bruins,1,2
250,http://www.hockey-reference.com/boxscores/201411150BUF.html,2014-11-15,Toronto Maple Leafs,Buffalo Sabres,2,6
251,http://www.hockey-reference.com/boxscores/201411150CBJ.html,2014-11-15,San Jose Sharks,Columbus Blue Jackets,1,2
252,http://www.hockey-reference.com/boxscores/201411150CGY.html,2014-11-15,Ottawa Senators,Calgary Flames,2,4
253,http://www.hockey-reference.com/boxscores/201411150DAL.html,2014-11-15,Minnesota Wild,Dallas Stars,2,1
254,http://www.hockey-reference.com/boxscores/201411150LAK.html,2014-11-15,Anaheim Ducks,Los Angeles Kings,2,3
255,http://www.hockey-reference.com/boxscores/201411150MTL.html,2014-11-15,Philadelphia Flyers,Montreal Canadiens,3,6
256,http://www.hockey-reference.com/boxscores/201411150NJD.html,2014-11-15,Colorado Avalanche,New Jersey Devils,3,2
257,http://www.hockey-reference.com/boxscores/201411150NSH.html,2014-11-15,Winnipeg Jets,Nashville Predators,1,2
258,http://www.hockey-reference.com/boxscores/201411150PIT.html,2014-11-15,New York Rangers,Pittsburgh Penguins,2,3
259,http://www.hockey-reference.com/boxscores/201411150STL.html,2014-11-15,Washington Capitals,St. Louis Blues,1,4
260,http://www.hockey-reference.com/boxscores/201411150TBL.html,2014-11-15,New York Islanders,Tampa Bay Lightning,2,5
261,http://www.hockey-reference.com/boxscores/201411160ANA.html,2014-11-16,Florida Panthers,Anaheim Ducks,6,2
262,http://www.hockey-reference.com/boxscores/201411160CAR.html,2014-11-16,San Jose Sharks,Carolina Hurricanes,2,0
263,http://www.hockey-reference.com/boxscores/201411160CHI.html,2014-11-16,Dallas Stars,Chicago Blackhawks,2,6
264,http://www.hockey-reference.com/boxscores/201411160DET.html,2014-11-16,Montreal Canadiens,Detroit Red Wings,4,1
265,http://www.hockey-reference.com/boxscores/201411160EDM.html,2014-11-16,Arizona Coyotes,Edmonton Oilers,2,1
266,http://www.hockey-reference.com/boxscores/201411160MIN.html,2014-11-16,Winnipeg Jets,Minnesota Wild,3,4
267,http://www.hockey-reference.com/boxscores/201411170NYR.html,2014-11-17,Tampa Bay Lightning,New York Rangers,5,1
268,http://www.hockey-reference.com/boxscores/201411180ARI.html,2014-11-18,Washington Capitals,Arizona Coyotes,2,1
269,http://www.hockey-reference.com/boxscores/201411180BOS.html,2014-11-18,St. Louis Blues,Boston Bruins,0,2
270,http://www.hockey-reference.com/boxscores/201411180BUF.html,2014-11-18,San Jose Sharks,Buffalo Sabres,1,4
271,http://www.hockey-reference.com/boxscores/201411180CBJ.html,2014-11-18,Detroit Red Wings,Columbus Blue Jackets,5,0
272,http://www.hockey-reference.com/boxscores/201411180CGY.html,2014-11-18,Anaheim Ducks,Calgary Flames,3,4
273,http://www.hockey-reference.com/boxscores/201411180DAL.html,2014-11-18,Carolina Hurricanes,Dallas Stars,6,4
274,http://www.hockey-reference.com/boxscores/201411180LAK.html,2014-11-18,Florida Panthers,Los Angeles Kings,2,5
275,http://www.hockey-reference.com/boxscores/201411180MTL.html,2014-11-18,Pittsburgh Penguins,Montreal Canadiens,4,0
276,http://www.hockey-reference.com/boxscores/201411180NYI.html,2014-11-18,Tampa Bay Lightning,New York Islanders,2,5
277,http://www.hockey-reference.com/boxscores/201411180TOR.html,2014-11-18,Nashville Predators,Toronto Maple Leafs,9,2
278,http://www.hockey-reference.com/boxscores/201411180WPG.html,2014-11-18,New Jersey Devils,Winnipeg Jets,1,3
279,http://www.hockey-reference.com/boxscores/201411190EDM.html,2014-11-19,Vancouver Canucks,Edmonton Oilers,5,4
280,http://www.hockey-reference.com/boxscores/201411190NYR.html,2014-11-19,Philadelphia Flyers,New York Rangers,0,2
281,http://www.hockey-reference.com/boxscores/201411200CGY.html,2014-11-20,Chicago Blackhawks,Calgary Flames,4,3
282,http://www.hockey-reference.com/boxscores/201411200COL.html,2014-11-20,Washington Capitals,Colorado Avalanche,3,2
283,http://www.hockey-reference.com/boxscores/201411200DAL.html,2014-11-20,Arizona Coyotes,Dallas Stars,1,3
284,http://www.hockey-reference.com/boxscores/201411200LAK.html,2014-11-20,Carolina Hurricanes,Los Angeles Kings,2,3
285,http://www.hockey-reference.com/boxscores/201411200MTL.html,2014-11-20,St. Louis Blues,Montreal Canadiens,1,4
286,http://www.hockey-reference.com/boxscores/201411200OTT.html,2014-11-20,Nashville Predators,Ottawa Senators,2,3
287,http://www.hockey-reference.com/boxscores/201411200PHI.html,2014-11-20,Minnesota Wild,Philadelphia Flyers,3,2
288,http://www.hockey-reference.com/boxscores/201411200SJS.html,2014-11-20,Florida Panthers,San Jose Sharks,3,2
289,http://www.hockey-reference.com/boxscores/201411200TOR.html,2014-11-20,Tampa Bay Lightning,Toronto Maple Leafs,2,5
290,http://www.hockey-reference.com/boxscores/201411200VAN.html,2014-11-20,Anaheim Ducks,Vancouver Canucks,4,3
291,http://www.hockey-reference.com/boxscores/201411200WPG.html,2014-11-20,Detroit Red Wings,Winnipeg Jets,4,3
292,http://www.hockey-reference.com/boxscores/201411210CBJ.html,2014-11-21,Boston Bruins,Columbus Blue Jackets,4,3
293,http://www.hockey-reference.com/boxscores/201411210EDM.html,2014-11-21,New Jersey Devils,Edmonton Oilers,2,0
294,http://www.hockey-reference.com/boxscores/201411210PIT.html,2014-11-21,New York Islanders,Pittsburgh Penguins,5,4
295,http://www.hockey-reference.com/boxscores/201411220BOS.html,2014-11-22,Montreal Canadiens,Boston Bruins,2,0
296,http://www.hockey-reference.com/boxscores/201411220CGY.html,2014-11-22,New Jersey Devils,Calgary Flames,4,5
297,http://www.hockey-reference.com/boxscores/201411220COL.html,2014-11-22,Carolina Hurricanes,Colorado Avalanche,3,4
298,http://www.hockey-reference.com/boxscores/201411220DAL.html,2014-11-22,Los Angeles Kings,Dallas Stars,4,5
299,http://www.hockey-reference.com/boxscores/201411220EDM.html,2014-11-22,Chicago Blackhawks,Edmonton Oilers,7,1
300,http://www.hockey-reference.com/boxscores/201411220NSH.html,2014-11-22,Florida Panthers,Nashville Predators,2,3
301,http://www.hockey-reference.com/boxscores/201411220NYI.html,2014-11-22,Pittsburgh Penguins,New York Islanders,1,4
302,http://www.hockey-reference.com/boxscores/201411220OTT.html,2014-11-22,St. Louis Blues,Ottawa Senators,3,2
303,http://www.hockey-reference.com/boxscores/201411220PHI.html,2014-11-22,Columbus Blue Jackets,Philadelphia Flyers,2,4
304,http://www.hockey-reference.com/boxscores/201411220SJS.html,2014-11-22,Arizona Coyotes,San Jose Sharks,4,3
305,http://www.hockey-reference.com/boxscores/201411220TBL.html,2014-11-22,Minnesota Wild,Tampa Bay Lightning,1,2
306,http://www.hockey-reference.com/boxscores/201411220TOR.html,2014-11-22,Detroit Red Wings,Toronto Maple Leafs,1,4
307,http://www.hockey-reference.com/boxscores/201411220WSH.html,2014-11-22,Buffalo Sabres,Washington Capitals,2,1
308,http://www.hockey-reference.com/boxscores/201411230ANA.html,2014-11-23,Arizona Coyotes,Anaheim Ducks,1,2
309,http://www.hockey-reference.com/boxscores/201411230NYR.html,2014-11-23,Montreal Canadiens,New York Rangers,0,5
310,http://www.hockey-reference.com/boxscores/201411230VAN.html,2014-11-23,Chicago Blackhawks,Vancouver Canucks,1,4
311,http://www.hockey-reference.com/boxscores/201411230WPG.html,2014-11-23,St. Louis Blues,Winnipeg Jets,4,2
312,http://www.hockey-reference.com/boxscores/201411240BOS.html,2014-11-24,Pittsburgh Penguins,Boston Bruins,3,2
313,http://www.hockey-reference.com/boxscores/201411240DET.html,2014-11-24,Ottawa Senators,Detroit Red Wings,3,4
314,http://www.hockey-reference.com/boxscores/201411240FLA.html,2014-11-24,Minnesota Wild,Florida Panthers,4,1
315,http://www.hockey-reference.com/boxscores/201411240NYI.html,2014-11-24,Philadelphia Flyers,New York Islanders,0,1
316,http://www.hockey-reference.com/boxscores/201411250ANA.html,2014-11-25,Calgary Flames,Anaheim Ducks,2,3
317,http://www.hockey-reference.com/boxscores/201411250ARI.html,2014-11-25,Colorado Avalanche,Arizona Coyotes,4,3
318,http://www.hockey-reference.com/boxscores/201411250CBJ.html,2014-11-25,Winnipeg Jets,Columbus Blue Jackets,4,2
319,http://www.hockey-reference.com/boxscores/201411250DAL.html,2014-11-25,Edmonton Oilers,Dallas Stars,2,3
320,http://www.hockey-reference.com/boxscores/201411250NSH.html,2014-11-25,Los Angeles Kings,Nashville Predators,3,4
321,http://www.hockey-reference.com/boxscores/201411250STL.html,2014-11-25,Ottawa Senators,St. Louis Blues,3,2
322,http://www.hockey-reference.com/boxscores/201411250VAN.html,2014-11-25,New Jersey Devils,Vancouver Canucks,0,2
323,http://www.hockey-reference.com/boxscores/201411260BUF.html,2014-11-26,Winnipeg Jets,Buffalo Sabres,2,1
324,http://www.hockey-reference.com/boxscores/201411260COL.html,2014-11-26,Chicago Blackhawks,Colorado Avalanche,3,2
325,http://www.hockey-reference.com/boxscores/201411260DET.html,2014-11-26,Philadelphia Flyers,Detroit Red Wings,2,5
326,http://www.hockey-reference.com/boxscores/201411260FLA.html,2014-11-26,Carolina Hurricanes,Florida Panthers,0,1
327,http://www.hockey-reference.com/boxscores/201411260MIN.html,2014-11-26,Los Angeles Kings,Minnesota Wild,4,0
328,http://www.hockey-reference.com/boxscores/201411260NYI.html,2014-11-26,Washington Capitals,New York Islanders,2,3
329,http://www.hockey-reference.com/boxscores/201411260PIT.html,2014-11-26,Toronto Maple Leafs,Pittsburgh Penguins,3,4
330,http://www.hockey-reference.com/boxscores/201411260SJS.html,2014-11-26,Calgary Flames,San Jose Sharks,2,0
331,http://www.hockey-reference.com/boxscores/201411260TBL.html,2014-11-26,New York Rangers,Tampa Bay Lightning,3,4
332,http://www.hockey-reference.com/boxscores/201411270NSH.html,2014-11-27,Edmonton Oilers,Nashville Predators,0,1
333,http://www.hockey-reference.com/boxscores/201411280ANA.html,2014-11-28,Chicago Blackhawks,Anaheim Ducks,4,1
334,http://www.hockey-reference.com/boxscores/201411280BOS.html,2014-11-28,Winnipeg Jets,Boston Bruins,1,2
335,http://www.hockey-reference.com/boxscores/201411280BUF.html,2014-11-28,Montreal Canadiens,Buffalo Sabres,1,2
336,http://www.hockey-reference.com/boxscores/201411280CBJ.html,2014-11-28,Vancouver Canucks,Columbus Blue Jackets,5,0
337,http://www.hockey-reference.com/boxscores/201411280DAL.html,2014-11-28,Minnesota Wild,Dallas Stars,5,4
338,http://www.hockey-reference.com/boxscores/201411280FLA.html,2014-11-28,Ottawa Senators,Florida Panthers,2,3
339,http://www.hockey-reference.com/boxscores/201411280NJD.html,2014-11-28,Detroit Red Wings,New Jersey Devils,5,4
340,http://www.hockey-reference.com/boxscores/201411280PHI.html,2014-11-28,New York Rangers,Philadelphia Flyers,3,0
341,http://www.hockey-reference.com/boxscores/201411280PIT.html,2014-11-28,Carolina Hurricanes,Pittsburgh Penguins,4,2
342,http://www.hockey-reference.com/boxscores/201411280STL.html,2014-11-28,Edmonton Oilers,St. Louis Blues,3,4
343,http://www.hockey-reference.com/boxscores/201411280WSH.html,2014-11-28,New York Islanders,Washington Capitals,2,5
344,http://www.hockey-reference.com/boxscores/201411290ARI.html,2014-11-29,Calgary Flames,Arizona Coyotes,3,0
345,http://www.hockey-reference.com/boxscores/201411290CAR.html,2014-11-29,Pittsburgh Penguins,Carolina Hurricanes,3,2
346,http://www.hockey-reference.com/boxscores/201411290COL.html,2014-11-29,Dallas Stars,Colorado Avalanche,2,5
347,http://www.hockey-reference.com/boxscores/201411290LAK.html,2014-11-29,Chicago Blackhawks,Los Angeles Kings,4,1
348,http://www.hockey-reference.com/boxscores/201411290MIN.html,2014-11-29,St. Louis Blues,Minnesota Wild,3,2
349,http://www.hockey-reference.com/boxscores/201411290MTL.html,2014-11-29,Buffalo Sabres,Montreal Canadiens,4,3
350,http://www.hockey-reference.com/boxscores/201411290NSH.html,2014-11-29,Columbus Blue Jackets,Nashville Predators,1,2
351,http://www.hockey-reference.com/boxscores/201411290NYI.html,2014-11-29,New Jersey Devils,New York Islanders,1,3
352,http://www.hockey-reference.com/boxscores/201411290NYR.html,2014-11-29,Philadelphia Flyers,New York Rangers,2,5
353,http://www.hockey-reference.com/boxscores/201411290SJS.html,2014-11-29,Anaheim Ducks,San Jose Sharks,4,6
354,http://www.hockey-reference.com/boxscores/201411290TBL.html,2014-11-29,Ottawa Senators,Tampa Bay Lightning,1,4
355,http://www.hockey-reference.com/boxscores/201411290TOR.html,2014-11-29,Washington Capitals,Toronto Maple Leafs,2,6
356,http://www.hockey-reference.com/boxscores/201411300DET.html,2014-11-30,Vancouver Canucks,Detroit Red Wings,3,5
357,http://www.hockey-reference.com/boxscores/201412010ANA.html,2014-12-01,Boston Bruins,Anaheim Ducks,2,3
358,http://www.hockey-reference.com/boxscores/201412010CBJ.html,2014-12-01,Florida Panthers,Columbus Blue Jackets,1,2
359,http://www.hockey-reference.com/boxscores/201412010COL.html,2014-12-01,Montreal Canadiens,Colorado Avalanche,4,3
360,http://www.hockey-reference.com/boxscores/201412010EDM.html,2014-12-01,Arizona Coyotes,Edmonton Oilers,5,2
361,http://www.hockey-reference.com/boxscores/201412010NYR.html,2014-12-01,Tampa Bay Lightning,New York Rangers,6,3
362,http://www.hockey-reference.com/boxscores/201412020BUF.html,2014-12-02,Tampa Bay Lightning,Buffalo Sabres,1,2
363,http://www.hockey-reference.com/boxscores/201412020CAR.html,2014-12-02,Nashville Predators,Carolina Hurricanes,1,2
364,http://www.hockey-reference.com/boxscores/201412020CGY.html,2014-12-02,Arizona Coyotes,Calgary Flames,2,5
365,http://www.hockey-reference.com/boxscores/201412020DET.html,2014-12-02,Florida Panthers,Detroit Red Wings,4,3
366,http://www.hockey-reference.com/boxscores/201412020LAK.html,2014-12-02,Boston Bruins,Los Angeles Kings,0,2
367,http://www.hockey-reference.com/boxscores/201412020NYI.html,2014-12-02,Ottawa Senators,New York Islanders,2,3
368,http://www.hockey-reference.com/boxscores/201412020PIT.html,2014-12-02,New Jersey Devils,Pittsburgh Penguins,0,1
369,http://www.hockey-reference.com/boxscores/201412020SJS.html,2014-12-02,Philadelphia Flyers,San Jose Sharks,1,2
370,http://www.hockey-reference.com/boxscores/201412020TOR.html,2014-12-02,Dallas Stars,Toronto Maple Leafs,3,5
371,http://www.hockey-reference.com/boxscores/201412020WSH.html,2014-12-02,Vancouver Canucks,Washington Capitals,4,3
372,http://www.hockey-reference.com/boxscores/201412030ANA.html,2014-12-03,Philadelphia Flyers,Anaheim Ducks,4,5
373,http://www.hockey-reference.com/boxscores/201412030CHI.html,2014-12-03,St. Louis Blues,Chicago Blackhawks,1,4
374,http://www.hockey-reference.com/boxscores/201412030MIN.html,2014-12-03,Montreal Canadiens,Minnesota Wild,1,2
375,http://www.hockey-reference.com/boxscores/201412030WPG.html,2014-12-03,Edmonton Oilers,Winnipeg Jets,2,3
376,http://www.hockey-reference.com/boxscores/201412040ARI.html,2014-12-04,Los Angeles Kings,Arizona Coyotes,4,0
377,http://www.hockey-reference.com/boxscores/201412040CAR.html,2014-12-04,Washington Capitals,Carolina Hurricanes,2,1
378,http://www.hockey-reference.com/boxscores/201412040CGY.html,2014-12-04,Colorado Avalanche,Calgary Flames,3,4
379,http://www.hockey-reference.com/boxscores/201412040DET.html,2014-12-04,Dallas Stars,Detroit Red Wings,2,5
380,http://www.hockey-reference.com/boxscores/201412040FLA.html,2014-12-04,Columbus Blue Jackets,Florida Panthers,4,3
381,http://www.hockey-reference.com/boxscores/201412040NSH.html,2014-12-04,St. Louis Blues,Nashville Predators,3,4
382,http://www.hockey-reference.com/boxscores/201412040OTT.html,2014-12-04,New York Islanders,Ottawa Senators,2,1
383,http://www.hockey-reference.com/boxscores/201412040PIT.html,2014-12-04,Vancouver Canucks,Pittsburgh Penguins,3,0
384,http://www.hockey-reference.com/boxscores/201412040SJS.html,2014-12-04,Boston Bruins,San Jose Sharks,4,7
385,http://www.hockey-reference.com/boxscores/201412040TBL.html,2014-12-04,Buffalo Sabres,Tampa Bay Lightning,0,5
386,http://www.hockey-reference.com/boxscores/201412040TOR.html,2014-12-04,New Jersey Devils,Toronto Maple Leafs,5,3
387,http://www.hockey-reference.com/boxscores/201412050CHI.html,2014-12-05,Montreal Canadiens,Chicago Blackhawks,3,4
388,http://www.hockey-reference.com/boxscores/201412050MIN.html,2014-12-05,Anaheim Ducks,Minnesota Wild,5,4
389,http://www.hockey-reference.com/boxscores/201412050WPG.html,2014-12-05,Colorado Avalanche,Winnipeg Jets,2,6
390,http://www.hockey-reference.com/boxscores/201412060ARI.html,2014-12-06,Boston Bruins,Arizona Coyotes,5,2
391,http://www.hockey-reference.com/boxscores/201412060CGY.html,2014-12-06,San Jose Sharks,Calgary Flames,3,2
392,http://www.hockey-reference.com/boxscores/201412060DAL.html,2014-12-06,Montreal Canadiens,Dallas Stars,1,4
393,http://www.hockey-reference.com/boxscores/201412060DET.html,2014-12-06,New York Rangers,Detroit Red Wings,2,3
394,http://www.hockey-reference.com/boxscores/201412060FLA.html,2014-12-06,Buffalo Sabres,Florida Panthers,2,3
395,http://www.hockey-reference.com/boxscores/201412060LAK.html,2014-12-06,Philadelphia Flyers,Los Angeles Kings,2,1
396,http://www.hockey-reference.com/boxscores/201412060NJD.html,2014-12-06,Washington Capitals,New Jersey Devils,4,1
397,http://www.hockey-reference.com/boxscores/201412060NSH.html,2014-12-06,Chicago Blackhawks,Nashville Predators,3,1
398,http://www.hockey-reference.com/boxscores/201412060NYI.html,2014-12-06,St. Louis Blues,New York Islanders,6,4
399,http://www.hockey-reference.com/boxscores/201412060PIT.html,2014-12-06,Ottawa Senators,Pittsburgh Penguins,2,3
400,http://www.hockey-reference.com/boxscores/201412060TBL.html,2014-12-06,Columbus Blue Jackets,Tampa Bay Lightning,3,1
401,http://www.hockey-reference.com/boxscores/201412060TOR.html,2014-12-06,Vancouver Canucks,Toronto Maple Leafs,2,5
402,http://www.hockey-reference.com/boxscores/201412070CAR.html,2014-12-07,Detroit Red Wings,Carolina Hurricanes,3,1
403,http://www.hockey-reference.com/boxscores/201412070EDM.html,2014-12-07,San Jose Sharks,Edmonton Oilers,1,2
404,http://www.hockey-reference.com/boxscores/201412070OTT.html,2014-12-07,Vancouver Canucks,Ottawa Senators,3,4
405,http://www.hockey-reference.com/boxscores/201412070WPG.html,2014-12-07,Anaheim Ducks,Winnipeg Jets,4,3
406,http://www.hockey-reference.com/boxscores/201412080CAR.html,2014-12-08,New Jersey Devils,Carolina Hurricanes,2,1
407,http://www.hockey-reference.com/boxscores/201412080NYR.html,2014-12-08,Pittsburgh Penguins,New York Rangers,3,4
408,http://www.hockey-reference.com/boxscores/201412080STL.html,2014-12-08,Florida Panthers,St. Louis Blues,2,4
409,http://www.hockey-reference.com/boxscores/201412090BUF.html,2014-12-09,Los Angeles Kings,Buffalo Sabres,0,1
410,http://www.hockey-reference.com/boxscores/201412090CBJ.html,2014-12-09,Philadelphia Flyers,Columbus Blue Jackets,2,3
411,http://www.hockey-reference.com/boxscores/201412090COL.html,2014-12-09,Nashville Predators,Colorado Avalanche,3,0
412,http://www.hockey-reference.com/boxscores/201412090DAL.html,2014-12-09,Winnipeg Jets,Dallas Stars,5,2
413,http://www.hockey-reference.com/boxscores/201412090MIN.html,2014-12-09,New York Islanders,Minnesota Wild,4,5
414,http://www.hockey-reference.com/boxscores/201412090MTL.html,2014-12-09,Vancouver Canucks,Montreal Canadiens,1,3
415,http://www.hockey-reference.com/boxscores/201412090NJD.html,2014-12-09,Chicago Blackhawks,New Jersey Devils,3,2
416,http://www.hockey-reference.com/boxscores/201412090SJS.html,2014-12-09,Edmonton Oilers,San Jose Sharks,2,5
417,http://www.hockey-reference.com/boxscores/201412090TBL.html,2014-12-09,Washington Capitals,Tampa Bay Lightning,5,3
418,http://www.hockey-reference.com/boxscores/201412090TOR.html,2014-12-09,Calgary Flames,Toronto Maple Leafs,1,4
419,http://www.hockey-reference.com/boxscores/201412100ANA.html,2014-12-10,Edmonton Oilers,Anaheim Ducks,1,2
420,http://www.hockey-reference.com/boxscores/201412100DET.html,2014-12-10,Toronto Maple Leafs,Detroit Red Wings,2,1
421,http://www.hockey-reference.com/boxscores/201412110ARI.html,2014-12-11,Nashville Predators,Arizona Coyotes,5,1
422,http://www.hockey-reference.com/boxscores/201412110BOS.html,2014-12-11,Chicago Blackhawks,Boston Bruins,3,2
423,http://www.hockey-reference.com/boxscores/201412110BUF.html,2014-12-11,Calgary Flames,Buffalo Sabres,3,4
424,http://www.hockey-reference.com/boxscores/201412110COL.html,2014-12-11,Winnipeg Jets,Colorado Avalanche,3,4
425,http://www.hockey-reference.com/boxscores/201412110OTT.html,2014-12-11,Los Angeles Kings,Ottawa Senators,5,3
426,http://www.hockey-reference.com/boxscores/201412110PHI.html,2014-12-11,New Jersey Devils,Philadelphia Flyers,1,4
427,http://www.hockey-reference.com/boxscores/201412110SJS.html,2014-12-11,Minnesota Wild,San Jose Sharks,1,2
428,http://www.hockey-reference.com/boxscores/201412110STL.html,2014-12-11,New York Islanders,St. Louis Blues,3,6
429,http://www.hockey-reference.com/boxscores/201412110TBL.html,2014-12-11,Carolina Hurricanes,Tampa Bay Lightning,1,2
430,http://www.hockey-reference.com/boxscores/201412110WSH.html,2014-12-11,Columbus Blue Jackets,Washington Capitals,3,2
431,http://www.hockey-reference.com/boxscores/201412120DET.html,2014-12-12,Florida Panthers,Detroit Red Wings,3,2
432,http://www.hockey-reference.com/boxscores/201412120EDM.html,2014-12-12,Anaheim Ducks,Edmonton Oilers,4,2
433,http://www.hockey-reference.com/boxscores/201412120MTL.html,2014-12-12,Los Angeles Kings,Montreal Canadiens,2,6
434,http://www.hockey-reference.com/boxscores/201412120PIT.html,2014-12-12,Calgary Flames,Pittsburgh Penguins,1,3
435,http://www.hockey-reference.com/boxscores/201412130ARI.html,2014-12-13,Minnesota Wild,Arizona Coyotes,4,3
436,http://www.hockey-reference.com/boxscores/201412130BOS.html,2014-12-13,Ottawa Senators,Boston Bruins,3,2
437,http://www.hockey-reference.com/boxscores/201412130BUF.html,2014-12-13,Florida Panthers,Buffalo Sabres,3,4
438,http://www.hockey-reference.com/boxscores/201412130CBJ.html,2014-12-13,Pittsburgh Penguins,Columbus Blue Jackets,3,4
439,http://www.hockey-reference.com/boxscores/201412130COL.html,2014-12-13,St. Louis Blues,Colorado Avalanche,3,2
440,http://www.hockey-reference.com/boxscores/201412130DAL.html,2014-12-13,New Jersey Devils,Dallas Stars,3,4
441,http://www.hockey-reference.com/boxscores/201412130NYI.html,2014-12-13,Chicago Blackhawks,New York Islanders,2,3
442,http://www.hockey-reference.com/boxscores/201412130PHI.html,2014-12-13,Carolina Hurricanes,Philadelphia Flyers,1,5
443,http://www.hockey-reference.com/boxscores/201412130SJS.html,2014-12-13,Nashville Predators,San Jose Sharks,0,2
444,http://www.hockey-reference.com/boxscores/201412130TOR.html,2014-12-13,Detroit Red Wings,Toronto Maple Leafs,1,4
445,http://www.hockey-reference.com/boxscores/201412130VAN.html,2014-12-13,New York Rangers,Vancouver Canucks,5,1
446,http://www.hockey-reference.com/boxscores/201412130WPG.html,2014-12-13,Anaheim Ducks,Winnipeg Jets,4,1
447,http://www.hockey-reference.com/boxscores/201412130WSH.html,2014-12-13,Tampa Bay Lightning,Washington Capitals,2,4
448,http://www.hockey-reference.com/boxscores/201412140CHI.html,2014-12-14,Calgary Flames,Chicago Blackhawks,1,2
449,http://www.hockey-reference.com/boxscores/201412140EDM.html,2014-12-14,New York Rangers,Edmonton Oilers,2,0
450,http://www.hockey-reference.com/boxscores/201412140TOR.html,2014-12-14,Los Angeles Kings,Toronto Maple Leafs,3,4
451,http://www.hockey-reference.com/boxscores/201412150BUF.html,2014-12-15,Ottawa Senators,Buffalo Sabres,4,5
452,http://www.hockey-reference.com/boxscores/201412150NYI.html,2014-12-15,New Jersey Devils,New York Islanders,2,3
453,http://www.hockey-reference.com/boxscores/201412150PIT.html,2014-12-15,Tampa Bay Lightning,Pittsburgh Penguins,2,4
454,http://www.hockey-reference.com/boxscores/201412160ARI.html,2014-12-16,Edmonton Oilers,Arizona Coyotes,1,2
455,http://www.hockey-reference.com/boxscores/201412160CGY.html,2014-12-16,New York Rangers,Calgary Flames,5,2
456,http://www.hockey-reference.com/boxscores/201412160CHI.html,2014-12-16,Minnesota Wild,Chicago Blackhawks,3,5
457,http://www.hockey-reference.com/boxscores/201412160DET.html,2014-12-16,Columbus Blue Jackets,Detroit Red Wings,1,0
458,http://www.hockey-reference.com/boxscores/201412160FLA.html,2014-12-16,Washington Capitals,Florida Panthers,1,2
459,http://www.hockey-reference.com/boxscores/201412160MTL.html,2014-12-16,Carolina Hurricanes,Montreal Canadiens,1,4
460,http://www.hockey-reference.com/boxscores/201412160NSH.html,2014-12-16,Boston Bruins,Nashville Predators,2,3
461,http://www.hockey-reference.com/boxscores/201412160PHI.html,2014-12-16,Tampa Bay Lightning,Philadelphia Flyers,3,1
462,http://www.hockey-reference.com/boxscores/201412160STL.html,2014-12-16,Los Angeles Kings,St. Louis Blues,2,5
463,http://www.hockey-reference.com/boxscores/201412160TOR.html,2014-12-16,Anaheim Ducks,Toronto Maple Leafs,2,6
464,http://www.hockey-reference.com/boxscores/201412160WPG.html,2014-12-16,Buffalo Sabres,Winnipeg Jets,1,5
465,http://www.hockey-reference.com/boxscores/201412170MIN.html,2014-12-17,Boston Bruins,Minnesota Wild,3,2
466,http://www.hockey-reference.com/boxscores/201412170NJD.html,2014-12-17,Ottawa Senators,New Jersey Devils,2,0
467,http://www.hockey-reference.com/boxscores/201412170VAN.html,2014-12-17,Dallas Stars,Vancouver Canucks,2,0
468,http://www.hockey-reference.com/boxscores/201412180CAR.html,2014-12-18,Toronto Maple Leafs,Carolina Hurricanes,1,4
469,http://www.hockey-reference.com/boxscores/201412180CBJ.html,2014-12-18,Washington Capitals,Columbus Blue Jackets,5,4
470,http://www.hockey-reference.com/boxscores/201412180LAK.html,2014-12-18,St. Louis Blues,Los Angeles Kings,4,6
471,http://www.hockey-reference.com/boxscores/201412180MTL.html,2014-12-18,Anaheim Ducks,Montreal Canadiens,2,1
472,http://www.hockey-reference.com/boxscores/201412180PHI.html,2014-12-18,Florida Panthers,Philadelphia Flyers,2,1
